Ano de eleição;Cargo;Município;Quantidade de aptos;Quantidade de abstenções;Data de carga
2022;Governador;DIVINÓPOLIS DO TOCANTINS;5350;997;2023-06-19 19:56:40
2022;Governador;DIVISA ALEGRE;5245;1370;2023-06-19 19:56:40
2022;Governador;DIVISA NOVA;4897;1018;2023-06-19 19:56:40
2022;Governador;DIVISÓPOLIS;6859;1751;2023-06-19 19:56:40
2022;Governador;DOBRADA;13072;2648;2023-06-19 19:56:40
2022;Governador;DOIS CÓRREGOS;39906;10802;2023-06-19 19:56:40
2022;Governador;DOIS IRMÃOS;49430;7347;2023-06-19 19:56:40
2022;Governador;DOIS IRMÃOS DAS MISSÕES;3856;580;2023-06-19 19:56:40
2022;Governador;DOIS IRMÃOS DO BURITI;16448;3820;2023-06-19 19:56:40
2022;Governador;DOIS IRMÃOS DO TOCANTINS;4899;1011;2023-06-19 19:56:40
2022;Governador;DOIS LAJEADOS;5992;871;2023-06-19 19:56:40
2022;Governador;DOIS RIACHOS;18601;5273;2023-06-19 19:56:40
2022;Governador;DOIS VIZINHOS;32629;5915;2023-06-19 19:56:40
2022;Governador;DOLCINÓPOLIS;4364;877;2023-06-19 19:56:40
2022;Governador;DOM AQUINO;6334;1484;2023-06-19 19:56:40
2022;Governador;DOM BASÍLIO;21039;3332;2023-06-19 19:56:40
2022;Governador;DOM BOSCO;3558;849;2023-06-19 19:56:40
2022;Governador;DOM CAVATI;4120;783;2023-06-19 19:56:40
2022;Governador;DOM ELISEU;30571;7535;2023-06-19 19:56:40
2022;Governador;DOM EXPEDITO LOPES;6097;687;2023-06-19 19:56:40
2022;Governador;DOM FELICIANO;20840;3686;2023-06-19 19:56:40
2022;Governador;DOM INOCÊNCIO;7071;977;2023-06-19 19:56:40
2022;Governador;DOM JOAQUIM;4030;1004;2023-06-19 19:56:40
2022;Governador;DOM MACEDO COSTA;8790;1401;2023-06-19 19:56:40
2022;Governador;DOM PEDRITO;59482;15190;2023-06-19 19:56:40
2022;Governador;DOM PEDRO;18489;4557;2023-06-19 19:56:40
2022;Governador;DOM PEDRO DE ALCÂNTARA;4900;656;2023-06-19 19:56:40
2022;Governador;DOM SILVÉRIO;4460;993;2023-06-19 19:56:40
2022;Governador;DOM VIÇOSO;2873;452;2023-06-19 19:56:40
2022;Governador;DOMINGOS MARTINS;57124;9942;2023-06-19 19:56:40
2022;Governador;DOMINGOS MOURÃO;4171;831;2023-06-19 19:56:40
2022;Governador;DONA EMMA;6444;992;2023-06-19 19:56:40
2022;Governador;DONA EUSÉBIA;5607;925;2023-06-19 19:56:40
2022;Governador;DONA FRANCISCA;6036;994;2023-06-19 19:56:40
2022;Governador;DONA INÊS;18090;3786;2023-06-19 19:56:40
2022;Governador;DORES DE CAMPOS;7812;1043;2023-06-19 19:56:40
2022;Governador;DORES DE GUANHÃES;5134;1420;2023-06-19 19:56:40
2022;Governador;DORES DO INDAIÁ;11305;3216;2023-06-19 19:56:40
2022;Governador;DORES DO RIO PRETO;12284;2515;2023-06-19 19:56:40
2022;Governador;DORES DO TURVO;5206;1229;2023-06-19 19:56:40
2022;Governador;DORESÓPOLIS;2263;706;2023-06-19 19:56:40
2022;Governador;DORMENTES;32612;6466;2023-06-19 19:56:40
2022;Governador;DOURADINA;16091;2557;2023-06-19 19:56:40
2022;Governador;DOURADO;14628;3443;2023-06-19 19:56:40
2022;Governador;DOURADOQUARA;1980;347;2023-06-19 19:56:40
2022;Governador;DOURADOS;338157;69805;2023-06-19 19:56:40
2022;Governador;DOUTOR CAMARGO;5112;972;2023-06-19 19:56:40
2022;Governador;DOUTOR MAURÍCIO CARDOSO;7874;1149;2023-06-19 19:56:40
2022;Governador;DOUTOR PEDRINHO;6018;1002;2023-06-19 19:56:40
2022;Governador;DOUTOR RICARDO;4184;697;2023-06-19 19:56:40
2022;Governador;DOUTOR SEVERIANO;5884;959;2023-06-19 19:56:40
2022;Governador;DOUTOR ULYSSES;4873;880;2023-06-19 19:56:40
2022;Governador;DOVERLÂNDIA;5739;1231;2023-06-19 19:56:40
2022;Governador;DRACENA;70594;16982;2023-06-19 19:56:40
2022;Governador;DUARTINA;21011;5062;2023-06-19 19:56:40
2022;Governador;DUAS BARRAS;9980;1932;2023-06-19 19:56:40
2022;Governador;DUAS ESTRADAS;7104;1323;2023-06-19 19:56:40
2022;Governador;DUERÉ;3336;623;2023-06-19 19:56:40
2022;Governador;DUMONT;14284;2701;2023-06-19 19:56:40
2022;Governador;DUQUE BACELAR;10099;2689;2023-06-19 19:56:40
2022;Governador;DUQUE DE CAXIAS;671311;141782;2023-06-19 19:56:40
2022;Governador;DURANDÉ;6569;1524;2023-06-19 19:56:40
2022;Governador;DÁRIO MEIRA;16077;4046;2023-06-19 19:56:40
2022;Governador;ECHAPORÃ;10577;2488;2023-06-19 19:56:40
2022;Governador;ECOPORANGA;38514;9932;2023-06-19 19:56:40
2022;Governador;EDEALINA;3985;967;2023-06-19 19:56:40
2022;Governador;EDÉIA;9617;2151;2023-06-19 19:56:40
2022;Governador;EIRUNEPÉ;40111;10433;2023-06-19 19:56:40
2022;Governador;ELDORADO;41428;11876;2023-06-19 19:56:40
2022;Governador;ELDORADO DO SUL;51989;9169;2023-06-19 19:56:40
2022;Governador;ELDORADO DOS CARAJÁS;20687;5732;2023-06-19 19:56:40
2022;Governador;ELESBÃO VELOSO;12702;2869;2023-06-19 19:56:40
2022;Governador;ELIAS FAUSTO;28169;5814;2023-06-19 19:56:40
2022;Governador;ELISEU MARTINS;3682;790;2023-06-19 19:56:40
2022;Governador;ELISIÁRIO;5452;1000;2023-06-19 19:56:40
2022;Governador;ELÍSIO MEDRADO;15696;3839;2023-06-19 19:56:40
2022;Governador;ELÓI MENDES;19981;3973;2023-06-19 19:56:40
2022;Governador;EMAS;6659;1476;2023-06-19 19:56:40
2022;Governador;EMBAÚBA;4750;916;2023-06-19 19:56:40
2022;Governador;EMBU DAS ARTES;398936;70484;2023-06-19 19:56:40
2022;Governador;EMBU-GUAÇU;112692;28327;2023-06-19 19:56:40
2022;Governador;EMILIANÓPOLIS;5450;1084;2023-06-19 19:56:40
2022;Governador;ENCANTADO;35298;6810;2023-06-19 19:56:40
2022;Governador;ENCANTO;4716;743;2023-06-19 19:56:40
2022;Governador;ENCRUZILHADA;30775;7323;2023-06-19 19:56:40
2022;Governador;ENCRUZILHADA DO SUL;37609;7184;2023-06-19 19:56:40
2022;Governador;ENGENHEIRO BELTRÃO;10827;2492;2023-06-19 19:56:40
2022;Governador;ENGENHEIRO CALDAS;7828;2404;2023-06-19 19:56:40
2022;Governador;ENGENHEIRO COELHO;29852;6621;2023-06-19 19:56:40
2022;Governador;ENGENHEIRO NAVARRO;6207;1647;2023-06-19 19:56:40
2022;Governador;ENGENHEIRO PAULO DE FRONTIN;11065;2061;2023-06-19 19:56:40
2022;Governador;ENGENHO VELHO;2422;420;2023-06-19 19:56:40
2022;Governador;ENTRE FOLHAS;5856;1417;2023-06-19 19:56:40
2022;Governador;ENTRE RIOS;72237;19717;2023-06-19 19:56:40
2022;Governador;ENTRE RIOS DE MINAS;12463;2445;2023-06-19 19:56:40
2022;Governador;ENTRE RIOS DO OESTE;3593;500;2023-06-19 19:56:40
2022;Governador;ENTRE RIOS DO SUL;5297;1037;2023-06-19 19:56:40
2022;Governador;ENTRE-IJUÍS;14546;2428;2023-06-19 19:56:40
2022;Governador;ENVIRA;24166;9056;2023-06-19 19:56:40
2022;Governador;ENÉAS MARQUES;5434;972;2023-06-19 19:56:40
2022;Governador;EPITACIOLÂNDIA;12508;2576;2023-06-19 19:56:40
2022;Governador;EQUADOR;4627;776;2023-06-19 19:56:40
2022;Governador;EREBANGO;5064;835;2023-06-19 19:56:40
2022;Governador;ERECHIM;160375;27832;2023-06-19 19:56:40
2022;Governador;ERERÉ;5692;1330;2023-06-19 19:56:40
2022;Governador;ERMO;4414;468;2023-06-19 19:56:40
2022;Governador;ERNESTINA;5644;851;2023-06-19 19:56:40
2022;Governador;ERVAL GRANDE;8444;1290;2023-06-19 19:56:40
2022;Governador;ERVAL SECO;11041;1769;2023-06-19 19:56:40
2022;Governador;ERVAL VELHO;7926;1309;2023-06-19 19:56:40
2022;Governador;ERVÁLIA;15521;2557;2023-06-19 19:56:40
2022;Governador;ESCADA;94661;15905;2023-06-19 19:56:40
2022;Governador;ESMERALDA;5416;1100;2023-06-19 19:56:40
2022;Governador;ESMERALDAS;52957;11733;2023-06-19 19:56:40
2022;Governador;ESPERA FELIZ;17904;4010;2023-06-19 19:56:40
2022;Governador;ESPERANTINA;36578;7952;2023-06-19 19:56:40
2022;Governador;ESPERANTINÓPOLIS;14160;3112;2023-06-19 19:56:40
2022;Governador;ESPERANÇA;49857;8784;2023-06-19 19:56:40
2022;Governador;ESPERANÇA DO SUL;6020;954;2023-06-19 19:56:40
2022;Governador;ESPERANÇA NOVA;2039;428;2023-06-19 19:56:40
2022;Governador;ESPIGÃO ALTO DO IGUAÇU;4375;1056;2023-06-19 19:56:40
2022;Governador;ESPIGÃO DO OESTE;47803;11142;2023-06-19 19:56:40
2022;Governador;ESPINOSA;23269;5083;2023-06-19 19:56:40
2022;Governador;ESPLANADA;53817;12448;2023-06-19 19:56:40
2022;Governador;ESPUMOSO;25190;3964;2023-06-19 19:56:40
2022;Governador;ESPÍRITO SANTO;7533;1514;2023-06-19 19:56:40
2022;Governador;ESPÍRITO SANTO DO DOURADO;5089;947;2023-06-19 19:56:40
2022;Governador;ESPÍRITO SANTO DO PINHAL;67511;17216;2023-06-19 19:56:40
2022;Governador;ESPÍRITO SANTO DO TURVO;7060;1743;2023-06-19 19:56:40
2022;Governador;ESTAÇÃO;9708;1332;2023-06-19 19:56:40
2022;Governador;ESTEIO;136557;29356;2023-06-19 19:56:40
2022;Governador;ESTIVA;9251;1568;2023-06-19 19:56:40
2022;Governador;ESTIVA GERBI;18873;3641;2023-06-19 19:56:40
2022;Governador;ESTREITO;22926;5004;2023-06-19 19:56:40
2022;Governador;ESTRELA;51716;9979;2023-06-19 19:56:40
2022;Governador;ESTRELA D'OESTE;14611;3420;2023-06-19 19:56:40
2022;Governador;ESTRELA DALVA;2764;606;2023-06-19 19:56:40
2022;Governador;ESTRELA DE ALAGOAS;24014;7454;2023-06-19 19:56:40
2022;Governador;ESTRELA DO INDAIÁ;2932;771;2023-06-19 19:56:40
2022;Governador;ESTRELA DO NORTE;8072;1699;2023-06-19 19:56:40
2022;Governador;ESTRELA DO SUL;5746;1296;2023-06-19 19:56:40
2022;Governador;ESTRELA VELHA;5862;880;2023-06-19 19:56:40
2022;Governador;ESTÂNCIA;98446;21126;2023-06-19 19:56:40
2022;Governador;ESTÂNCIA VELHA;74048;13067;2023-06-19 19:56:40
2022;Governador;EUCLIDES DA CUNHA;94260;21792;2023-06-19 19:56:40
2022;Governador;EUCLIDES DA CUNHA PAULISTA;14228;4496;2023-06-19 19:56:40
2022;Governador;EUGENÓPOLIS;9080;1841;2023-06-19 19:56:40
2022;Governador;EUGÊNIO DE CASTRO;4918;837;2023-06-19 19:56:40
2022;Governador;EUNÁPOLIS;163117;35435;2023-06-19 19:56:40
2022;Governador;EUSÉBIO;49852;7435;2023-06-19 19:56:40
2022;Governador;EWBANK DA CÂMARA;4252;800;2023-06-19 19:56:40
2022;Governador;EXTREMA;37038;8735;2023-06-19 19:56:40
2022;Governador;EXTREMOZ;28001;4286;2023-06-19 19:56:40
2022;Governador;EXU;55116;12037;2023-06-19 19:56:40
2022;Governador;FAGUNDES;20094;4076;2023-06-19 19:56:40
2022;Governador;FAGUNDES VARELA;4700;518;2023-06-19 19:56:40
2022;Governador;FAINA;6171;1414;2023-06-19 19:56:40
2022;Governador;FAMA;3140;771;2023-06-19 19:56:40
2022;Governador;FARIA LEMOS;3193;647;2023-06-19 19:56:40
2022;Governador;FARIAS BRITO;16096;2345;2023-06-19 19:56:40
2022;Governador;FARO;6870;1789;2023-06-19 19:56:40
2022;Governador;FAROL;2747;467;2023-06-19 19:56:40
2022;Governador;FARROUPILHA;114446;18981;2023-06-19 19:56:40
2022;Governador;FARTURA;26480;6346;2023-06-19 19:56:40
2022;Governador;FARTURA DO PIAUÍ;4448;756;2023-06-19 19:56:40
2022;Governador;FAXINAL;12654;2953;2023-06-19 19:56:40
2022;Governador;FAXINAL DO SOTURNO;11514;1964;2023-06-19 19:56:40
2022;Governador;FAXINAL DOS GUEDES;17707;2832;2023-06-19 19:56:40
2022;Governador;FAXINALZINHO;4664;798;2023-06-19 19:56:40
2022;Governador;FAZENDA NOVA;5204;903;2023-06-19 19:56:40
2022;Governador;FAZENDA RIO GRANDE;83570;18124;2023-06-19 19:56:40
2022;Governador;FAZENDA VILANOVA;6910;1125;2023-06-19 19:56:40
2022;Governador;FEIJÓ;22750;6896;2023-06-19 19:56:40
2022;Governador;FEIRA DA MATA;10896;2649;2023-06-19 19:56:40
2022;Governador;FEIRA DE SANTANA;849847;122142;2023-06-19 19:56:40
2022;Governador;FEIRA GRANDE;35797;7548;2023-06-19 19:56:40
2022;Governador;FEIRA NOVA;48301;9344;2023-06-19 19:56:40
2022;Governador;FEIRA NOVA DO MARANHÃO;6218;1195;2023-06-19 19:56:40
2022;Governador;FELIPE GUERRA;6660;827;2023-06-19 19:56:40
2022;Governador;FELISBURGO;5634;1807;2023-06-19 19:56:40
2022;Governador;FELIXLÂNDIA;11816;3135;2023-06-19 19:56:40
2022;Governador;FELIZ;21581;2988;2023-06-19 19:56:40
2022;Governador;FELIZ DESERTO;7041;1990;2023-06-19 19:56:40
2022;Governador;FELIZ NATAL;6254;1664;2023-06-19 19:56:40
2022;Governador;FELÍCIO DOS SANTOS;5024;1687;2023-06-19 19:56:40
2022;Governador;FERNANDES PINHEIRO;5350;848;2023-06-19 19:56:40
2022;Governador;FERNANDES TOURINHO;2756;818;2023-06-19 19:56:40
2022;Governador;FERNANDO DE NORONHA;6605;2216;2023-06-19 19:56:40
2022;Governador;FERNANDO FALCÃO;8937;1567;2023-06-19 19:56:40
2022;Governador;FERNANDO PEDROZA;3131;438;2023-06-19 19:56:40
2022;Governador;FERNANDO PRESTES;10182;2253;2023-06-19 19:56:40
2022;Governador;FERNANDÓPOLIS;108463;27520;2023-06-19 19:56:40
2022;Governador;FERNÃO;3172;735;2023-06-19 19:56:40
2022;Governador;FERRAZ DE VASCONCELOS;267319;54002;2023-06-19 19:56:40
2022;Governador;FERREIRA GOMES;6091;1046;2023-06-19 19:56:40
2022;Governador;FERREIROS;19890;3568;2023-06-19 19:56:40
2022;Governador;FERROS;8657;2474;2023-06-19 19:56:40
2022;Governador;FERVEDOURO;8014;1406;2023-06-19 19:56:40
2022;Governador;FIGUEIRA;6478;1413;2023-06-19 19:56:40
2022;Governador;FIGUEIRÃO;4925;1049;2023-06-19 19:56:40
2022;Governador;FIGUEIRÓPOLIS;4442;825;2023-06-19 19:56:40
2022;Governador;FIGUEIRÓPOLIS D'OESTE;3027;850;2023-06-19 19:56:40
2022;Governador;FILADÉLFIA;37514;8970;2023-06-19 19:56:40
2022;Governador;FIRMINO ALVES;10614;3030;2023-06-19 19:56:40
2022;Governador;FIRMINÓPOLIS;8324;1704;2023-06-19 19:56:40
2022;Governador;FLEXEIRAS;17354;4744;2023-06-19 19:56:40
2022;Governador;FLOR DA SERRA DO SUL;4476;733;2023-06-19 19:56:40
2022;Governador;FLOR DO SERTÃO;3462;589;2023-06-19 19:56:40
2022;Governador;FLORA RICA;3164;859;2023-06-19 19:56:40
2022;Governador;FLORAÍ;4437;691;2023-06-19 19:56:40
2022;Governador;FLOREAL;5317;1028;2023-06-19 19:56:40
2022;Governador;FLORES;32459;7081;2023-06-19 19:56:40
2022;Governador;FLORES DA CUNHA;49152;6837;2023-06-19 19:56:40
2022;Governador;FLORES DE GOIÁS;6974;1874;2023-06-19 19:56:40
2022;Governador;FLORES DO PIAUÍ;4173;932;2023-06-19 19:56:40
2022;Governador;FLORESTA;54602;11564;2023-06-19 19:56:40
2022;Governador;FLORESTA AZUL;16482;4379;2023-06-19 19:56:40
2022;Governador;FLORESTA DO ARAGUAIA;14081;3185;2023-06-19 19:56:40
2022;Governador;FLORESTA DO PIAUÍ;2623;643;2023-06-19 19:56:40
2022;Governador;FLORESTAL;6637;1346;2023-06-19 19:56:40
2022;Governador;FLORESTÓPOLIS;9267;1441;2023-06-19 19:56:40
2022;Governador;FLORIANO;44326;8578;2023-06-19 19:56:40
2022;Governador;FLORIANO PEIXOTO;3760;638;2023-06-19 19:56:40
2022;Governador;FLORIANÓPOLIS;797856;143821;2023-06-19 19:56:40
2022;Governador;FLORÂNIA;8054;1308;2023-06-19 19:56:40
2022;Governador;FLORÍNEA;5408;1177;2023-06-19 19:56:40
2022;Governador;FLÓRIDA;2300;313;2023-06-19 19:56:40
2022;Governador;FLÓRIDA PAULISTA;16130;3715;2023-06-19 19:56:40
2022;Governador;FONTE BOA;32659;9575;2023-06-19 19:56:40
2022;Governador;FONTOURA XAVIER;16708;3361;2023-06-19 19:56:40
2022;Governador;FORMIGA;54800;11748;2023-06-19 19:56:40
2022;Governador;FORMIGUEIRO;11337;2111;2023-06-19 19:56:40
2022;Governador;FORMOSA;74886;15643;2023-06-19 19:56:40
2022;Governador;FORMOSA DA SERRA NEGRA;12740;2268;2023-06-19 19:56:40
2022;Governador;FORMOSA DO OESTE;6336;1433;2023-06-19 19:56:40
2022;Governador;FORMOSA DO RIO PRETO;39792;8920;2023-06-19 19:56:40
2022;Governador;FORMOSA DO SUL;4806;734;2023-06-19 19:56:40
2022;Governador;FORMOSO;10394;2424;2023-06-19 19:56:40
2022;Governador;FORMOSO DO ARAGUAIA;13683;2796;2023-06-19 19:56:40
2022;Governador;FORQUETINHA;4767;586;2023-06-19 19:56:40
2022;Governador;FORQUILHA;18565;2731;2023-06-19 19:56:40
2022;Governador;FORQUILHINHA;41561;6637;2023-06-19 19:56:40
2022;Governador;FORTALEZA;1868243;308541;2023-06-19 19:56:40
2022;Governador;FORTALEZA DE MINAS;3297;955;2023-06-19 19:56:40
2022;Governador;FORTALEZA DOS NOGUEIRAS;10111;1971;2023-06-19 19:56:40
2022;Governador;FORTALEZA DOS VALOS;7415;925;2023-06-19 19:56:40
2022;Governador;FORTIM;14621;1898;2023-06-19 19:56:40
2022;Governador;FORTUNA;13080;3624;2023-06-19 19:56:40
2022;Governador;FORTUNA DE MINAS;2633;362;2023-06-19 19:56:40
2022;Governador;FOZ DO IGUAÇU;195895;37439;2023-06-19 19:56:40
2022;Governador;FOZ DO JORDÃO;4366;987;2023-06-19 19:56:40
2022;Governador;FRAIBURGO;55769;12337;2023-06-19 19:56:40
2022;Governador;FRANCA;494712;102583;2023-06-19 19:56:40
2022;Governador;FRANCINÓPOLIS;4344;978;2023-06-19 19:56:40
2022;Governador;FRANCISCO ALVES;6051;1360;2023-06-19 19:56:40
2022;Governador;FRANCISCO AYRES;4505;898;2023-06-19 19:56:40
2022;Governador;FRANCISCO BADARÓ;7223;2624;2023-06-19 19:56:40
2022;Governador;FRANCISCO BELTRÃO;68472;13091;2023-06-19 19:56:40
2022;Governador;FRANCISCO DANTAS;2776;474;2023-06-19 19:56:40
2022;Governador;FRANCISCO DUMONT;4175;1060;2023-06-19 19:56:40
2022;Governador;FRANCISCO MACEDO;2687;434;2023-06-19 19:56:40
2022;Governador;FRANCISCO MORATO;262277;58366;2023-06-19 19:56:40
2022;Governador;FRANCISCO SANTOS;7204;1396;2023-06-19 19:56:40
2022;Governador;FRANCISCO SÁ;19551;5167;2023-06-19 19:56:40
2022;Governador;FRANCISCÓPOLIS;5057;1670;2023-06-19 19:56:40
2022;Governador;FRANCO DA ROCHA;209908;44511;2023-06-19 19:56:40
2022;Governador;FRECHEIRINHA;12614;2074;2023-06-19 19:56:40
2022;Governador;FREDERICO WESTPHALEN;51066;9607;2023-06-19 19:56:40
2022;Governador;FREI GASPAR;5342;1445;2023-06-19 19:56:40
2022;Governador;FREI INOCÊNCIO;6959;2024;2023-06-19 19:56:40
2022;Governador;FREI LAGONEGRO;3510;884;2023-06-19 19:56:40
2022;Governador;FREI MARTINHO;5638;938;2023-06-19 19:56:40
2022;Governador;FREI MIGUELINHO;23902;3316;2023-06-19 19:56:40
2022;Governador;FREI PAULO;26274;4784;2023-06-19 19:56:40
2022;Governador;FREI ROGÉRIO;4544;835;2023-06-19 19:56:40
2022;Governador;FRONTEIRA;10337;2427;2023-06-19 19:56:40
2022;Governador;FRONTEIRA DOS VALES;3943;893;2023-06-19 19:56:40
2022;Governador;FRONTEIRAS;9350;1676;2023-06-19 19:56:40
2022;Governador;FRUTA DE LEITE;5070;1878;2023-06-19 19:56:40
2022;Governador;FRUTAL;41863;11022;2023-06-19 19:56:40
2022;Governador;FRUTUOSO GOMES;4067;734;2023-06-19 19:56:40
2022;Governador;FUNDÃO;28357;5939;2023-06-19 19:56:40
2022;Governador;FUNILÂNDIA;4914;1045;2023-06-19 19:56:40
2022;Governador;FÁTIMA;35044;7645;2023-06-19 19:56:40
2022;Governador;FÁTIMA DO SUL;33056;6839;2023-06-19 19:56:40
2022;Governador;FÊNIX;4083;949;2023-06-19 19:56:40
2022;Governador;GABRIEL MONTEIRO;5104;881;2023-06-19 19:56:40
2022;Governador;GADO BRAVO;14997;2594;2023-06-19 19:56:40
2022;Governador;GALILÉIA;5460;1711;2023-06-19 19:56:40
2022;Governador;GALINHOS;2553;392;2023-06-19 19:56:40
2022;Governador;GALVÃO;5422;805;2023-06-19 19:56:40
2022;Governador;GAMELEIRA;30610;7074;2023-06-19 19:56:40
2022;Governador;GAMELEIRA DE GOIÁS;3155;532;2023-06-19 19:56:40
2022;Governador;GAMELEIRAS;4519;1012;2023-06-19 19:56:40
2022;Governador;GANDU;46814;10112;2023-06-19 19:56:40
2022;Governador;GARANHUNS;191203;33027;2023-06-19 19:56:40
2022;Governador;GARARU;18346;3407;2023-06-19 19:56:40
2022;Governador;GARIBALDI;51531;6758;2023-06-19 19:56:40
2022;Governador;GAROPABA;42429;7565;2023-06-19 19:56:40
2022;Governador;GARRAFÃO DO NORTE;22735;5498;2023-06-19 19:56:40
2022;Governador;GARRUCHOS;5144;1096;2023-06-19 19:56:40
2022;Governador;GARUVA;23489;3948;2023-06-19 19:56:40
2022;Governador;GARÇA;70965;17690;2023-06-19 19:56:40
2022;Governador;GASPAR;98640;18041;2023-06-19 19:56:40
2022;Governador;GASTÃO VIDIGAL;5726;1069;2023-06-19 19:56:40
2022;Governador;GAURAMA;10329;1363;2023-06-19 19:56:40
2022;Governador;GAVIÃO;8984;2149;2023-06-19 19:56:40
2022;Governador;GAVIÃO PEIXOTO;8250;1759;2023-06-19 19:56:40
2022;Governador;GAÚCHA DO NORTE;5403;1416;2023-06-19 19:56:40
2022;Governador;GEMINIANO;5991;834;2023-06-19 19:56:40
2022;Governador;GENERAL CARNEIRO;12757;2958;2023-06-19 19:56:40
2022;Governador;GENERAL CÂMARA;12388;2266;2023-06-19 19:56:40
2022;Governador;GENERAL MAYNARD;5843;1210;2023-06-19 19:56:40
2022;Governador;GENERAL SALGADO;16741;3773;2023-06-19 19:56:40
2022;Governador;GENERAL SAMPAIO;7510;1447;2023-06-19 19:56:40
2022;Governador;GENTIL;3246;500;2023-06-19 19:56:40
2022;Governador;GENTIO DO OURO;19175;3587;2023-06-19 19:56:40
2022;Governador;GETULINA;16144;4954;2023-06-19 19:56:40
2022;Governador;GETÚLIO VARGAS;26385;5152;2023-06-19 19:56:40
2022;Governador;GILBUÉS;8080;1604;2023-06-19 19:56:40
2022;Governador;GIRAU DO PONCIANO;54750;13834;2023-06-19 19:56:40
2022;Governador;GIRUÁ;25553;4210;2023-06-19 19:56:40
2022;Governador;GLAUCILÂNDIA;3770;654;2023-06-19 19:56:40
2022;Governador;GLICÉRIO;7738;1724;2023-06-19 19:56:40
2022;Governador;GLORINHA;13052;2510;2023-06-19 19:56:40
2022;Governador;GLÓRIA;27219;6570;2023-06-19 19:56:40
2022;Governador;GLÓRIA D'OESTE;2652;607;2023-06-19 19:56:40
2022;Governador;GLÓRIA DE DOURADOS;15430;3292;2023-06-19 19:56:40
2022;Governador;GLÓRIA DO GOITÁ;45199;7602;2023-06-19 19:56:40
2022;Governador;GODOFREDO VIANA;8879;2578;2023-06-19 19:56:40
2022;Governador;GODOY MOREIRA;2734;585;2023-06-19 19:56:40
2022;Governador;GOIABEIRA;2892;616;2023-06-19 19:56:40
2022;Governador;GOIANA;122019;17237;2023-06-19 19:56:40
2022;Governador;GOIANDIRA;4251;733;2023-06-19 19:56:40
2022;Governador;GOIANINHA;21033;3771;2023-06-19 19:56:40
2022;Governador;GOIANIRA;41079;10140;2023-06-19 19:56:40
2022;Governador;GOIANORTE;4356;702;2023-06-19 19:56:40
2022;Governador;GOIANÁ;4112;895;2023-06-19 19:56:40
2022;Governador;GOIANÁPOLIS;10430;2225;2023-06-19 19:56:40
2022;Governador;GOIANÉSIA;57030;13338;2023-06-19 19:56:40
2022;Governador;GOIANÉSIA DO PARÁ;22433;6152;2023-06-19 19:56:40
2022;Governador;GOIATINS;8111;1483;2023-06-19 19:56:40
2022;Governador;GOIATUBA;26730;5542;2023-06-19 19:56:40
2022;Governador;GOIOERÊ;22582;5437;2023-06-19 19:56:40
2022;Governador;GOIOXIM;5326;1056;2023-06-19 19:56:40
2022;Governador;GOIÁS;19586;4791;2023-06-19 19:56:40
2022;Governador;GOIÂNIA;1030887;211989;2023-06-19 19:56:40
2022;Governador;GONGOGI;10582;3055;2023-06-19 19:56:40
2022;Governador;GONZAGA;4874;1742;2023-06-19 19:56:40
2022;Governador;GONÇALVES;4011;979;2023-06-19 19:56:40
2022;Governador;GONÇALVES DIAS;13776;4163;2023-06-19 19:56:40
2022;Governador;GOUVEIA;10568;2668;2023-06-19 19:56:40
2022;Governador;GOUVELÂNDIA;3677;690;2023-06-19 19:56:40
2022;Governador;GOVERNADOR ARCHER;8679;2501;2023-06-19 19:56:40
2022;Governador;GOVERNADOR CELSO RAMOS;29322;4557;2023-06-19 19:56:40
2022;Governador;GOVERNADOR DIX-SEPT ROSADO;11878;2005;2023-06-19 19:56:40
2022;Governador;GOVERNADOR EDISON LOBÃO;14943;3496;2023-06-19 19:56:40
2022;Governador;GOVERNADOR EUGÊNIO BARROS;11821;3465;2023-06-19 19:56:40
2022;Governador;GOVERNADOR JORGE TEIXEIRA;14844;4100;2023-06-19 19:56:40
2022;Governador;GOVERNADOR LINDENBERG;17619;3858;2023-06-19 19:56:40
2022;Governador;GOVERNADOR LUIZ ROCHA;6595;1855;2023-06-19 19:56:40
2022;Governador;GOVERNADOR MANGABEIRA;35610;7102;2023-06-19 19:56:40
2022;Governador;GOVERNADOR NEWTON BELLO;8234;2476;2023-06-19 19:56:40
2022;Governador;GOVERNADOR NUNES FREIRE;18141;5247;2023-06-19 19:56:40
2022;Governador;GOVERNADOR VALADARES;215554;62595;2023-06-19 19:56:40
2022;Governador;GRACCHO CARDOSO;12081;1923;2023-06-19 19:56:40
2022;Governador;GRAJAÚ;47374;9001;2023-06-19 19:56:40
2022;Governador;GRAMADO;66755;13735;2023-06-19 19:56:40
2022;Governador;GRAMADO DOS LOUREIROS;4427;714;2023-06-19 19:56:40
2022;Governador;GRAMADO XAVIER;6030;1037;2023-06-19 19:56:40
2022;Governador;GRANDES RIOS;5214;1367;2023-06-19 19:56:40
2022;Governador;GRANITO;13455;2168;2023-06-19 19:56:40
